"indicat_procedure","airport","SID/STAR","procedure","entry_exit_waypoint","Runway","waypoint","dist(NM)","Rumo(°)","FL_min","FL_max","Fl_exato","Pto_espera","Ang_espera_1","Ang_espera_2","Merge point","way","procedure_set","lat_air","long_air","lat","long"
439,"SBRF","STAR","STAR RNAV ANBEX 2A RWY 18-1","ANBEX","18","RF087",11.6,4,"7",NA,NA,"Sim","4","184","Não",1,"STAR RNAV ANBEX 2A RWY 18",-8.126667,-34.923056,-8.171625,-35.017469444
439,"SBRF","STAR","STAR RNAV ANBEX 2A RWY 18-1","ANBEX","18","RF011",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ANBEX 2A RWY 18",-8.126667,-34.923056,-7.986166667,-35.0755
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","EDVEG",28.9,153,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-6.950147222,-34.888725
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","RF048",17.4,243,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.273936111,-34.527741667
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","ENSAP",1.6,221,"1",NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.4899,-34.724716667
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","RF091",16.9,221,NA,"12",NA,"Sim","41","221","Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.657005556,-34.786063889
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","RF009",1.1,182,"9",NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.923333333,-34.884
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","RF078",11.6,184,"7",NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.082697222,-34.828458333
439,"SBRF","STAR","STAR ENSAP 2C RWY 36-1","EDVEG","36","LOLUK",NA,NA,"35",NA,NA,"Não",NA,NA,"Não",1,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.267333333,-34.7705
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","UBRUT",133.3,233,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-5.3985,-33.319
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","RF048",17.4,243,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.273936111,-34.527741667
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","ENSAP",1.6,221,"1",NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.4899,-34.724716667
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","RF091",16.9,221,NA,"12",NA,"Sim","41","221","Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.657005556,-34.786063889
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","RF009",1.1,182,"9",NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.923333333,-34.884
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","RF078",11.6,184,"7",NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.082697222,-34.828458333
440,"SBRF","STAR","STAR ENSAP 2C RWY 36-2","UBRUT","36","LOLUK",NA,NA,"35",NA,NA,"Não",NA,NA,"Não",2,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.267333333,-34.7705
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","MALEV",51.9,283,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.151205556,-33.665811111
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","RF048",17.4,243,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.273936111,-34.527741667
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","ENSAP",1.6,221,"1",NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.4899,-34.724716667
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","RF091",16.9,221,NA,"12",NA,"Sim","41","221","Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.657005556,-34.786063889
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","RF009",1.1,182,"9",NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-7.923333333,-34.884
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","RF078",11.6,184,"7",NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.082697222,-34.828458333
441,"SBRF","STAR","STAR ENSAP 2C RWY 36-3","MALEV","36","LOLUK",NA,NA,"35",NA,NA,"Não",NA,NA,"Não",3,"STAR ENSAP 2C RWY 36",-8.126667,-34.923056,-8.267333333,-34.7705
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","ENTIV",33.9,63,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-8.813163889,-35.389413889
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","RF098",8.8,58,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-8.389736111,-35.010633333
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","RF066",9.1,46,"9",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-8.272377778,-34.922488889
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","RF067",3.9,46,"7",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-8.134425,-34.859105556
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","RF068",9.6,2,"6",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-8.074588889,-34.831638889
442,"SBRF","STAR","STAR RNAV ENTIV 1A RWY 18-1","ENTIV","18","RF009",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ENTIV 1A RWY 18",-8.126667,-34.923056,-7.923333333,-34.884
442,"SBRF","STAR","STAR RNAV ESPET 1A RWY 18-1","ESPET","18","ESPET",3.8,161,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ESPET 1A RWY 18",-8.126667,-34.923056,-7.266,-35.892666667
442,"SBRF","STAR","STAR RNAV ESPET 1A RWY 18-1","ESPET","18","RF062",2.7,161,NA,"8",NA,"Sim","161","341","Não",1,"STAR RNAV ESPET 1A RWY 18",-8.126667,-34.923056,-7.657991667,-35.556513889
442,"SBRF","STAR","STAR RNAV ESPET 1A RWY 18-1","ESPET","18","RF063",9.8,1,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ESPET 1A RWY 18",-8.126667,-34.923056,-7.920980556,-35.329886111
442,"SBRF","STAR","STAR RNAV ESPET 1A RWY 18-1","ESPET","18","RF064",9.5,1,"4",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ESPET 1A RWY 18",-8.126667,-34.923056,-7.889672222,-35.167705556
442,"SBRF","STAR","STAR RNAV ESPET 1A RWY 18-1","ESPET","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV ESPET 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","MALEV",62.8,287,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.151205556,-33.665811111
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","RF059",13.2,239,NA,NA,NA,"Sim","59","239","Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.223269444,-34.716922222
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","IBDEM",11.9,239,"1",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.397827778,-34.852177778
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","RF016",9.3,239,"9","1",NA,"Não",NA,NA,"Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.555558333,-34.974630556
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
442,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-1","MALEV","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","UBRUT",137.7,237,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-5.3985,-33.319
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","RF059",13.2,239,NA,NA,NA,"Sim","59","239","Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.223269444,-34.716922222
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","IBDEM",11.9,239,"1",NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.397827778,-34.852177778
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","RF016",9.3,239,"9","1",NA,"Não",NA,NA,"Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.555558333,-34.974630556
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
443,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-2","UBRUT","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
444,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-3","EDVEG","18","EDVEG",26.8,196,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-6.950147222,-34.888725
444,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-3","EDVEG","18","IBDEM",11.9,239,"1",NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.397827778,-34.852177778
444,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-3","EDVEG","18","RF016",9.3,239,"9","1",NA,"Não",NA,NA,"Não",3,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.555558333,-34.974630556
444,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-3","EDVEG","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
444,"SBRF","STAR","STAR RNAV IBDEM 1A RWY 18-3","EDVEG","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV IBDEM 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
445,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-1","MUDAR","18","MUDAR",63.8,85,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-8.211405556,-36.599536111
445,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-1","MUDAR","18","NEKIV",16.1,67,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.72783,-35.644781
445,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-1","MUDAR","18","RF061",18.3,16,"9","11",NA,"Sim","17","287","Não",1,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.704616667,-35.375363889
445,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-1","MUDAR","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
445,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-1","MUDAR","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",1,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
446,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-2","KIMOK","18","KIMOK",71.9,13,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.336938889,-36.785655556
446,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-2","KIMOK","18","NEKIV",16.1,67,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.72783,-35.644781
446,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-2","KIMOK","18","RF061",18.3,16,"9","11",NA,"Sim","17","287","Não",2,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.704616667,-35.375363889
446,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-2","KIMOK","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
446,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-2","KIMOK","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",2,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
447,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-3","UGTUN","18","UGTUN",65.4,161,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-6.891719444,-36.352275
447,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-3","UGTUN","18","NEKIV",16.1,67,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.72783,-35.644781
447,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-3","UGTUN","18","RF061",18.3,16,"9","11",NA,"Sim","17","287","Não",3,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.704616667,-35.375363889
447,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-3","UGTUN","18","RF058",11.4,183,NA,NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.677947222,-35.069758333
447,"SBRF","STAR","STAR RNAV NEKIV 1A RWY 18-3","UGTUN","18","ANDOX",NA,NA,"3",NA,NA,"Não",NA,NA,"Não",3,"STAR RNAV NEKIV 1A RWY 18",-8.126667,-34.923056,-7.859333333,-35.011333333
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PISTA(SBRJ)",NA,162,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","LOKOD",3.9,162,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.949466667,-43.135719444
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","EVSOB",4.8,245,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.998511111,-43.089605556
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","VAMIX",21.2,241,"5","8",NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.057958333,-43.148094444
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","TIVRO",22.5,241,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.335758333,-43.385244444
270,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","BITAK",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.63016667,-43.638
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","PISTA(SBRJ)",NA,162,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","LOKOD",3.9,162,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.949466667,-43.135719444
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","EVSOB",4.8,245,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.998511111,-43.089605556
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","VAMIX",52.7,336,"5","8",NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.057958333,-43.148094444
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","PAI",57.8,256,"2",NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.45405278,-43.84050694
271,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","ESORU",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.030825,-44.676513889
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PISTA(SBRJ)",NA,132,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","OPLOS",7.6,24,"4",NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.897369444,-43.006513889
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","EVSOB",4.8,245,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.998511111,-43.089605556
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","VAMIX",21.2,241,"5","8",NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.057958333,-43.148094444
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","TIVRO",22.5,241,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.335758333,-43.385244444
272,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","BITAK",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.63016667,-43.638
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","PISTA(SBRJ)",NA,132,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","OPLOS",7.6,24,"4",NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.897369444,-43.006513889
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","EVSOB",4.8,245,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.998511111,-43.089605556
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","VAMIX",52.7,336,"5","8",NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.057958333,-43.148094444
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","PAI",57.8,256,"2",NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.45405278,-43.84050694
273,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","ESORU",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.030825,-44.676513889
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PISTA(SBRJ)",NA,162,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","LOKOD",6.5,162,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.949466667,-43.135719444
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","UTGAX",1,99,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-23.03095,-43.059069444
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","OPNIL",8.4,28,"7",NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.991683333,-42.883461111
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","NIPKO",8.2,28,"8",NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.852519444,-42.870333333
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PCX",33.7,14,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.71539444,-42.85742111
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","ISRIN",NA,NA,NA,"18",NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.158833333,-42.949666667
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PISTA(SBRJ)",NA,2,"5",NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","MALDU",7.8,18,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.885255556,-43.044861111
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","UBMIG",4,18,"5",NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.875158333,-42.904444444
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","PUMSO",41,18,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.869933333,-42.832536111
274,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-1","SIDUR","02R 20L (AR)","ADA",NA,NA,NA,NA,NA,"Não",NA,NA,"Não",1,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.81277389,-42.09533917
275,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","PISTA(SBRJ)",NA,2,"5",NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.913,-43.1645
275,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","MALDU",7.8,18,NA,NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.885255556,-43.044861111
275,"SBRJ","SID","SID RNP EVKOX 1F RWY 02R 20L (AR)-2","NAXOP","02R 20L (AR)","UBMIG",4,18,"5",NA,NA,"Não",NA,NA,"Não",2,"SID RNP EVKOX 1F RWY 02R 20L (A",-22.910278,-43.1625,-22.875158333,-42.904444444
